,2017-03-01,2022-03-01,2023-03-01
Sales,4.77,0.0,0.0
Expenses,4.56,0.0,0.0
Operating Profit,0.21,0.0,0.0
OPM %,4.4,,
Other Income,0.05,0.0,0.0
Interest,0.02,0.0,0.0
Depreciation,0.1,0.0,0.0
Profit before tax,0.14,0.0,0.0
Tax %,0.0,,
Net Profit,0.14,0.0,0.0
EPS in Rs,0.32,0.0,0.0
