,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
Reserves,3.32,3.37,3.43,3.44,3.47,4.12,4.32,4.57,4.01,0.6900000000000001,0.46,0.52,0.55
Borrowings,0.07,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.74
Other Liabilities,2.58,2.45,1.71,1.38,0.58,1.36,1.46,1.18,1.8,0.04,0.2,0.5700000000000001,0.08
Total Liabilities,9.07,9.06,8.4,7.92,7.15,8.58,8.88,8.85,8.91,3.83,3.86,4.36,4.47
Fixed Assets,2.04,1.74,1.24,0.6900000000000001,0.11,0.11,0.36,0.36,0.78,0.05,0.07,0.06,0.05
CWIP,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.87,1.99,1.99,2.88,3.18,2.53,2.43,0.62,0.62,0.0,0.0,0.0,0.0
Other Assets,6.04,5.33,5.17,4.35,3.86,5.94,6.09,7.87,7.51,3.78,3.79,4.3,4.42
Total Assets,9.07,9.06,8.4,7.92,7.15,8.58,8.88,8.85,8.91,3.83,3.86,4.36,4.47
