,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-04-01,2023-09-01
Promoters,72.86,72.86,71.7,72.86,73.11,73.11,73.11
Public,27.14,27.14,28.3,27.14,26.89,26.89,26.89
No. of Shareholders,656.0,540.0,232.0,183.0,224.0,234.0,546.0
