,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22,22,22,22,22,22,22,22,22,22,22,22,22
Reserves,526,592,674,296,323,359,373,448,479,496,577,701,712
Borrowings,452,506,605,167,217,253,315,333,463,440,645,558,502
Other Liabilities,376,610,609,250,264,282,226,298,288,339,538,501,537
Total Liabilities,1376,1730,1910,734,825,916,937,1100,1252,1296,1781,1781,1772
Fixed Assets,322,328,372,213,210,256,274,338,422,390,448,500,570
CWIP,11,3,15,3,11,16,8,8,36,47,15,33,37
Investments,10,26,42,11,19,13,37,33,38,55,55,60,94
Other Assets,1033,1373,1481,507,585,630,617,722,756,804,1263,1188,1071
Total Assets,1376,1730,1910,734,825,916,937,1100,1252,1296,1781,1781,1772
