,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,66.58,66.58,66.58,66.58,66.58,66.58,66.58,66.58,66.58,66.58,66.58,66.58
FIIs,6.39,6.39,6.39,6.44,5.81,5.66,5.59,5.33,5.25,5.17,5.03,5.3
DIIs,2.27,2.23,1.99,1.46,1.2,1.43,1.45,1.29,1.22,1.24,1.05,0.5
Public,24.76,24.79,25.04,25.52,26.4,26.32,26.37,26.79,26.95,27.01,27.32,27.61
No. of Shareholders,13693.0,13091.0,12853.0,13815.0,13600.0,13477.0,13502.0,13736.0,13619.0,13400.0,13839.0,14776.0
