,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,77.0,68,62,56,43,39
Inventory Days,45.0,68,71,91,72,69
Days Payable,27.0,37,34,19,17,35
Cash Conversion Cycle,95.0,100,99,128,98,72
Working Capital Days,96.0,101,96,120,88,64
ROCE %,,17,15,15,18,16
