,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,22,22,22,22,25,27,47,47,47,47,47,47
Reserves,105,92,137,91,80,79,69,55,52,44,48,50,47
Borrowings,110,123,116,103,91,64,56,43,45,44,39,35,42
Other Liabilities,34,42,24,17,14,30,23,17,13,13,12,6,14
Total Liabilities,256,278,299,232,207,196,175,163,158,148,146,138,151
Fixed Assets,91,86,131,96,87,54,53,67,64,60,57,71,71
CWIP,0,3,0,0,0,0,0,0,0,0,0,0,0
Investments,15,15,15,15,25,39,39,0,0,0,0,0,0
Other Assets,150,174,153,121,94,104,84,96,94,88,89,67,80
Total Assets,256,278,299,232,207,196,175,163,158,148,146,138,151
