,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,374.80,98.97,43.45,19.35,46.98,20.56,38.68,88.98
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,,374.80,98.97,43.45,19.35,46.98,20.56,38.68,88.98
Working Capital Days,,556.07,84.27,21.73,-34.82,14.46,-131.09,-186.13,-38.13
ROCE %,,0.38,1.96,-54.35,-26.22,-19.42,-24.05,-22.07,-12.91
