,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.52,0.25,0.28,0.4,0.36,0.49,0.26,0.3,0.67,0.32,0.72,0.34,0.28
Expenses,0.3,0.38,0.65,0.33,0.43,0.4,0.4,0.52,0.52,0.52,0.58,0.48,0.47
Operating Profit,0.22,-0.13,-0.37,0.07,-0.07,0.09,-0.14,-0.22,0.15,-0.2,0.14,-0.14,-0.19
OPM %,42.31,-52.0,-132.14,17.5,-19.44,18.37,-53.85,-73.33,22.39,-62.5,19.44,-41.18,-67.86
Other Income,-0.27,0.0,0.01,0.02,0.01,0.0,0.01,0.02,0.01,0.08,0.09,0.04,0.09
Interest,0.02,0.06,0.06,0.07,0.07,0.07,0.1,0.07,0.11,0.26,-0.18,0.0,0.04
Depreciation,0.21,0.21,0.21,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Profit before tax,-0.28,-0.4,-0.63,-0.18,-0.34,-0.19,-0.43,-0.47,-0.15,-0.58,0.21,-0.3,-0.34
Tax %,0.0,0.0,-3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.28,-0.4,-0.65,-0.19,-0.34,-0.18,-0.43,-0.47,-0.15,-0.58,0.21,-0.3,-0.35
EPS in Rs,-0.27,-0.38,-0.62,-0.18,-0.32,-0.17,-0.41,-0.45,-0.14,-0.55,0.2,-0.29,-0.33
