,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.0,0.39,1.7000000000000002,-2.21,-0.29,-0.43,0.12,0.26,-0.39
Cash from Investing Activity,0.0,0.0,-0.25,0.0,0.01,0.0,-1.01,0.0,-5.1
Cash from Financing Activity,0.01,0.0,0.05,0.55,0.08,0.47,0.84,-0.21,5.46
Net Cash Flow,0.01,0.39,1.5,-1.66,-0.2,0.04,-0.05,0.04,-0.04
