,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,-3,-6,-9,6,23,18,23,-5,-7
Cash from Investing Activity,-33,2,-14,-48,-11,-13,-48,-77,-151,-348
Cash from Financing Activity,47,-6,17,57,4,-10,33,55,169,439
Net Cash Flow,13,-8,-3,-1,0,0,2,2,12,84
