,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.97,-0.38,0.31,0.65,-1.08,-0.97,0.06,5.41,2.39
Cash from Investing Activity,0.8,0.05,-0.2,-1.08,1.12,0.88,-0.12,-2.19,-0.8300000000000001
Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-1.38,-1.4
Net Cash Flow,-0.16,-0.33,0.1,-0.43,0.04,-0.09,0.17,1.84,0.16
