,2016-03-01,2017-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,52.0,44,57.0,41,62,46,40
Inventory Days,474.0,203,242.0,291,291,263,192
Days Payable,138.0,68,116.0,158,171,132,84
Cash Conversion Cycle,388.0,179,184.0,175,181,176,148
Working Capital Days,243.0,132,135.0,126,138,148,128
ROCE %,,31,,26,21,26,15
