,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Sales,97.0,91.0,125.0,150.0,179.0,189.0
Expenses,85.0,80.0,110.0,141.0,164.0,175.0
Operating Profit,13.0,11.0,15.0,9.0,15.0,15.0
OPM %,13.0,12.0,12.0,6.0,8.0,8.0
Other Income,1.0,0.0,1.0,1.0,1.0,1.0
Interest,4.0,4.0,3.0,3.0,4.0,4.0
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0
Profit before tax,8.0,6.0,11.0,5.0,9.0,9.0
Tax %,27.0,28.0,23.0,24.0,27.0,26.0
Net Profit,6.0,4.0,9.0,3.0,7.0,7.0
EPS in Rs,3.21,2.38,3.57,1.4,2.72,2.71
