,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,34.16,34.16,39.15,39.26,39.26,39.27,39.55,39.56
Public,65.84,65.84,60.85,60.74,60.74,60.73,60.46,60.44
No. of Shareholders,27908.0,27175.0,27034.0,26938.0,26970.0,28453.0,28331.0,28296.0
