,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,27.15,29.22,34.2,32.64,29.87,29.61,22.25,29.63
Public,72.85,70.78,65.8,67.36,70.13,70.39,77.75,70.37
No. of Shareholders,6154.0,5896.0,5783.0,5609.0,5505.0,5482.0,5369.0,5274.0
