,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,80.3,75.0,75.0,75.0,75.0
FIIs,0.05,1.12,1.69,2.4,2.58
DIIs,4.6,6.29,6.36,5.5,6.06
Public,15.05,17.59,16.95,17.09,16.33
No. of Shareholders,23610.0,73327.0,139601.0,142596.0,147907.0
