,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.5,3.03,6.78,0.92,1.4,2.09,-1.67,0.28,0.43,2.07,3.77,3.55,4.54
Expenses,0.6,2.54,4.38,0.46,0.8,1.54,-0.08,0.23,0.28,1.88,3.75,3.42,4.1
Operating Profit,-0.1,0.49,2.4,0.46,0.6,0.55,-1.59,0.05,0.15,0.19,0.02,0.13,0.44
OPM %,-20.0,16.17,35.4,50.0,42.86,26.32,,17.86,34.88,9.18,0.53,3.66,9.69
Other Income,0.02,0.0,0.1,0.02,0.0,0.04,-0.04,0.0,0.0,0.01,0.02,0.0,0.0
Interest,0.0,0.2,0.21,0.16,0.17,0.16,-0.49,0.0,0.0,0.0,0.04,0.01,0.01
Depreciation,0.0,0.0,0.17,0.16,0.22,0.21,-0.58,0.01,0.08,0.03,-0.01,0.04,0.0
Profit before tax,-0.08,0.29,2.12,0.16,0.21,0.22,-0.56,0.04,0.07,0.17,0.01,0.08,0.43
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,-1.79,0.0,0.0,5.88,0.0,25.0,25.58
Net Profit,-0.08,0.29,2.12,0.16,0.21,0.22,-0.57,0.04,0.07,0.15,0.02,0.06,0.32
EPS in Rs,-0.27,0.96,7.05,0.53,0.7,0.73,-1.90,0.13,0.23,0.5,0.07,0.2,1.06
