,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,43,10,53,29,5,95,35
Cash from Investing Activity,-45,-40,-19,-13,-13,-145,-256
Cash from Financing Activity,16,16,-25,-21,6,62,206
Net Cash Flow,13,-14,8,-6,-2,12,-16
