,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.91,72.91,72.91,72.91,72.91,72.91,72.91
Public,27.1,27.09,27.08,27.09,27.09,27.09,27.09
No. of Shareholders,162.0,155.0,124.0,131.0,129.0,77.0,1126.0
