,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,0.0,0.0,0.0,0.0,0.0,30.98,33.9,32.77,32.77
FIIs,0.0,0.0,0.0,5.0,5.0,2.08,0.03,0.03,0.03
Public,100.0,100.0,100.0,95.0,95.0,66.93,66.07,67.2,67.2
No. of Shareholders,994.0,1610.0,1776.0,2236.0,2202.0,2259.0,5348.0,6147.0,6330.0
