,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.73,0.69,45.49,1.86,2.09,1.93,1.18,0.2,2.11,1.02,0.08,0.33,1.82
Expenses,0.67,0.49,45.35,1.48,1.43,0.97,0.84,0.32,1.87,0.46,0.09,0.26,1.26
Operating Profit,0.06,0.2,0.14,0.38,0.66,0.96,0.34,-0.12,0.24,0.56,-0.01,0.07,0.56
OPM %,8.22,28.99,0.31,20.43,31.58,49.74,28.81,-60.0,11.37,54.9,-12.5,21.21,30.77
Other Income,0.0,0.58,0.04,0.03,0.01,0.01,0.02,0.01,4.63,0.01,0.01,2.57,2.66
Interest,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02
Profit before tax,0.04,0.76,0.16,0.39,0.65,0.94,0.3,-0.15,4.85,0.55,-0.02,2.62,3.2
Tax %,0.0,25.0,412.5,25.64,24.62,25.53,26.67,0.0,0.62,27.27,50.0,0.38,4.06
Net Profit,2.18,2.68,1.21,3.22,2.64,2.46,7.66,4.28,4.82,2.19,2.43,2.61,3.07
EPS in Rs,0.87,1.07,0.48,1.29,1.06,0.98,3.06,1.71,1.93,0.88,0.97,1.04,1.23
