,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,3,1,1,-3,-2,-3,1,3
Cash from Investing Activity,1,-1,-6,-4,2,2,4,-4,0
Cash from Financing Activity,0,-1,5,1,0,0,0,3,-3
Net Cash Flow,0,1,0,-3,0,0,1,0,0
