,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,25,32,32,25,25,25,25,25,25,25
Reserves,1,14,15,5,6,9,19,39,54,60
Borrowings,0,9,16,18,0,0,0,0,0,0
Other Liabilities,1,7,7,25,0,0,0,4,2,2
Total Liabilities,28,61,70,73,32,34,45,68,80,88
Fixed Assets,0,12,13,14,1,1,0,0,0,0
CWIP,0,5,9,13,0,0,0,0,0,0
Investments,6,2,0,0,9,11,22,44,64,73
Other Assets,22,43,47,45,22,22,22,24,16,15
Total Assets,28,61,70,73,32,34,45,68,80,88
