,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,71.3,65.54
FIIs,4.15,1.09,2.04,1.89,2.8,3.44,2.52,2.31,2.06,2.54,2.3
DIIs,11.04,5.15,2.82,1.44,1.09,2.31,2.44,2.82,2.98,2.5,2.42
Public,9.92,18.86,20.24,21.77,21.21,19.35,20.15,19.97,20.06,23.66,29.74
No. of Shareholders,47698.0,85281.0,98445.0,104528.0,116957.0,116761.0,129646.0,232458.0,259695.0,287396.0,376620.0
