,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.44,0.6,1.04,0.77,0.95,1.24,1.23,1.36,1.37,1.35,1.36,1.49,1.53
Expenses,2.17,1.48,-0.22,1.57,1.8,1.74,1.78,1.77,1.62,1.94,4.57,1.71,2.06
Operating Profit,-1.73,-0.88,1.26,-0.8,-0.85,-0.5,-0.55,-0.41,-0.25,-0.59,-3.21,-0.22,-0.53
OPM %,-393.18,-146.67,121.15,-103.9,-89.47,-40.32,-44.72,-30.15,-18.25,-43.7,-236.03,-14.77,-34.64
Other Income,0.32,0.38,1.89,0.36,0.71,0.55,0.52,0.77,0.58,0.56,1.66,0.61,0.62
Interest,0.16,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.10,0.11
Depreciation,0.29,0.33,0.38,0.35,0.35,0.35,0.35,0.32,0.32,0.32,0.32,0.29,0.29
Profit before tax,-1.86,-0.95,2.65,-0.91,-0.61,-0.42,-0.5,-0.07,-0.1,-0.47,-1.98,0.00,-0.31
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Net Profit,-1.85,-0.94,2.66,-0.92,-0.62,-0.42,-0.5,-0.07,-0.1,-0.47,-1.98,0.00,-0.31
EPS in Rs,-0.48,-0.24,0.69,-0.24,-0.16,-0.11,-0.13,-0.02,-0.03,-0.12,-0.51,0.00,-0.08
