,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.08,63.15,63.61,65.24,67.07,67.68,69.05,69.14,69.03
FIIs,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
DIIs,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01
Government,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0
Public,34.23,34.13,33.67,32.1,30.27,29.66,28.29,28.18,28.3
No. of Shareholders,10164.0,10046.0,8312.0,7649.0,6796.0,7248.0,7844.0,8384.0,8069.0
