,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,5.46,33.47,69.83,126.36,2.25,73.47,86.49,45.33,7.13
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,5.46,33.47,69.83,126.36,2.25,73.47,86.49,45.33,7.13
Working Capital Days,2099.99,1988.72,1913.15,1529.75,2478.55,3862.18,8270.40,4376.82,3636.39
ROCE %,,2.64,2.17,1.58,-3.32,-3.12,-1.49,-2.45,-3.07
