,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,949.00,12.34,5.79,0.00,0.00,0.00,252.69,0.00,0.00,0.00
Inventory Days,,,,21.77,35.71,0.00,,,,,,
Days Payable,,,,0.0,0.0,,,,,,,
Cash Conversion Cycle,,,949.00,34.12,41.51,0.00,0.00,0.00,252.69,0.00,0.00,0.00
Working Capital Days,,,219.00,119.9,148.85,766.02,12337.00,17415.71,9518.08,170.33,115.26,295.48
ROCE %,0.00,0.00,100.00,11.36,0.58,0.00,0.29,0.29,0.29,0.00,2.87,3.63
