,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,87.64,52.24,67.12,82.92,238.86,2135.25,7432.73,,
Inventory Days,141.29,77.61,101.42,84.64,245.64,,,,
Days Payable,103.02,28.43,25.74,15.26,66.61,,,,
Cash Conversion Cycle,125.91,101.42,142.79,152.3,417.9,2135.25,7432.73,,
Working Capital Days,65.46,58.85,151.22,160.8,804.7,8276.38,28519.77,,
ROCE %,,24.78,17.86,17.53,0.91,0.07,-4.38,-5.62,-2.52
