,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Promoters,64.54,64.54,64.54,36.57,0.0
Public,35.46,35.46,35.46,63.43,100.01
No. of Shareholders,269.0,242.0,226.0,297.0,794.0
