,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,119.0,113.0,115.0,103.0,94.0,127.0,115.0,112.0,111.0,98.0,76.0,71.0,69.0
Expenses,118.0,111.0,112.0,100.0,90.0,120.0,107.0,102.0,101.0,91.0,69.0,62.0,59.0
Operating Profit,2.0,2.0,3.0,3.0,4.0,7.0,8.0,10.0,10.0,6.0,6.0,9.0,10.0
OPM %,2.0,2.0,2.0,3.0,4.0,5.0,7.0,9.0,9.0,7.0,8.0,13.0,14.0
Other Income,1.0,2.0,-169.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0
Interest,28.0,26.0,28.0,30.0,30.0,30.0,29.0,31.0,31.0,31.0,31.0,32.0,32.0
Depreciation,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0
Profit before tax,-33.0,-29.0,-201.0,-32.0,-31.0,-28.0,-26.0,-25.0,-21.0,-30.0,-29.0,-27.0,-28.0
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,-33.0,-29.0,-201.0,-32.0,-31.0,-28.0,-26.0,-25.0,-21.0,-30.0,-29.0,-27.0,-28.0
EPS in Rs,-0.53,-0.48,-3.29,-0.52,-0.51,-0.46,-0.43,-0.42,-0.35,-0.48,-0.47,-0.44,-0.45
