,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.14,3.14,3.49,3.91,4.49,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79
Reserves,7.93,7.91,8.34,9.21,9.84,10.32,10.96,22.48,22.17,66.68,80.13,78.73,110.91
Preference Capital,0.85,0.85,0.85,0.88,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Borrowings,2.5,2.91,3.16,1.79,2.18,10.45,12.07,13.19,14.23,5.03,5.65,8.41,7.37
Other Liabilities,2.23,2.3,2.15,2.2,1.45,1.81,1.38,1.81,0.9,6.16,5.05,5.24,8.19
Total Liabilities,15.8,16.26,17.14,17.11,17.96,27.37,29.2,42.27,42.09,82.66,95.62,97.17,131.26
Fixed Assets,1.62,1.33,1.77,1.55,1.44,1.35,1.3,0.37,0.36,0.19,0.85,0.92,0.8
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,9.81,9.72,11.02,10.1,11.51,19.12,18.26,26.39,25.67,74.68,86.5,87.14,122.28
Other Assets,4.37,5.21,4.35,5.46,5.01,6.9,9.64,15.51,16.06,7.79,8.27,9.11,8.18
Total Assets,15.8,16.26,17.14,17.11,17.96,27.37,29.2,42.27,42.09,82.66,95.62,97.17,131.26
