,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.31,0.33,0.49,0.37,1.36,1.22,0.69,0.37,1.2,0.72,0.64,1.05,1.32
Expenses,0.69,0.87,0.81,0.57,1.02,0.61,0.7,0.79,0.51,0.77,0.75,0.68,0.43
Operating Profit,-0.38,-0.54,-0.32,-0.2,0.34,0.61,-0.01,-0.42,0.69,-0.05,-0.11,0.37,0.89
OPM %,-122.58,-163.64,-65.31,-54.05,25.0,50.0,-1.45,-113.51,57.5,-6.94,-17.19,35.24,67.42
Other Income,0.19,0.02,0.09,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.01,0.07
Interest,0.27,0.15,0.17,0.13,0.32,0.39,0.13,0.12,0.17,0.22,0.24,0.21,0.18
Depreciation,0.09,0.02,0.02,0.01,0.02,0.03,0.05,0.04,0.04,0.05,0.07,0.06,0.06
Profit before tax,-0.55,-0.69,-0.42,-0.3,0.04,0.23,-0.15,-0.54,0.53,-0.27,-0.37,0.11,0.72
Tax %,0.0,0.0,109.52,-206.67,0.0,4.35,193.33,3.7,26.42,0.0,-37.84,81.82,13.89
Net Profit,-0.54,-0.68,0.04,-0.92,0.04,0.23,0.14,-0.53,0.38,-0.27,-0.51,0.02,0.59
EPS in Rs,-1.13,-1.42,0.08,-1.92,0.08,0.48,0.29,-1.11,0.79,-0.56,-1.07,0.04,1.23
