,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,25.94,61.41,15.86,20.28,26.03,12.44,20.01,13.8,12.41,18.57,24.78,14.02,10.65
Expenses,26.14,61.48,87.46,19.57,25.43,11.83,19.24,14.18,11.86,18.02,24.92,13.83,12.01
Operating Profit,-0.2,-0.07,-71.6,0.71,0.6,0.61,0.77,-0.38,0.55,0.55,-0.14,0.19,-1.36
OPM %,-0.77,-0.11,-451.45,3.5,2.31,4.9,3.85,-2.75,4.43,2.96,-0.56,1.36,-12.77
Other Income,0.47,1.01,72.38,0.02,0.03,0.0,0.01,0.49,0.35,0.86,0.18,0.2,-0.2
Interest,0.12,0.01,0.0,0.01,0.0,0.0,0.08,0.01,0.15,-0.14,0.52,0.0,0.01
Depreciation,0.06,0.07,0.05,0.08,0.03,0.06,0.04,0.09,0.1,0.1,0.1,0.1,0.1
Profit before tax,0.09,0.86,0.73,0.64,0.6,0.55,0.66,0.01,0.65,1.45,-0.58,0.29,-1.67
Tax %,22.22,25.58,45.21,26.56,25.0,25.45,142.42,0.0,56.92,26.21,-41.38,27.59,-1.8
Net Profit,0.07,0.63,0.41,0.47,0.45,0.41,-0.27,0.01,0.29,1.07,-0.83,0.22,-1.7
EPS in Rs,0.0,0.01,0.01,0.01,0.01,0.01,-0.0,0.0,0.0,0.02,-0.01,0.0,-0.03
