,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,983.15,237.1,286.42,173.58,197.42,248.76,156.37,73.28,164.47
Inventory Days,197.3,4.7,1.64,3.03,2.98,2.27,11.7,6.96,11.18
Days Payable,187.43,383.91,73.29,67.3,158.16,171.51,114.48,124.3,186.39
Cash Conversion Cycle,993.01,-142.11,214.77,109.31,42.23,79.52,53.58,-44.05,-10.74
Working Capital Days,-1577.74,248.17,250.48,277.72,133.78,266.46,215.1,203.21,254.11
ROCE %,,0.44,1.83,0.98,2.86,6.2,2.3,2.63,0.47
