,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4.1,10.85,-116.14,-11.75,-0.26,-2.58,1.71,-5.74,-3.15
Cash from Investing Activity,0.22,2.33,0.55,-5.92,0.02,0.54,-2.43,7.72,-696.62
Cash from Financing Activity,-3.64,-12.28,113.19,17.63,0.42,1.59,0.77,-0.95,698.7
Net Cash Flow,0.68,0.91,-2.39,-0.03,0.17,-0.46,0.05,1.03,-1.07
