,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,79.0,72,91,87,83,73,79,64,83
Inventory Days,15.0,9,8,7,,,,,
Days Payable,71.0,76,99,116,,,,,
Cash Conversion Cycle,24.0,5,0,-22,83,73,79,64,83
Working Capital Days,44.0,27,48,35,35,24,22,29,32
ROCE %,,28,48,42,42,23,12,17,12
