,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,29.88,27.81,28.01,29.48,31.12,27.54,28.65,32.76,31.41,25.72,24.49,20.67,20.72
Expenses,31.13,27.78,29.25,28.14,29.12,24.11,32.11,28.85,25.04,20.64,24.81,19.57,20.15
Operating Profit,-1.25,0.03,-1.24,1.34,2.0,3.43,-3.46,3.91,6.37,5.08,-0.32,1.1,0.57
OPM %,-4.18,0.11,-4.43,4.55,6.43,12.45,-12.08,11.94,20.28,19.75,-1.31,5.32,2.75
Other Income,1.05,0.21,0.48,0.33,0.01,0.2,27.95,1.52,0.27,0.08,0.09,0.09,0.07
Interest,0.15,0.22,0.1,0.12,0.13,0.18,0.14,0.17,0.21,0.3,0.24,0.22,0.2
Depreciation,0.03,0.03,0.05,0.02,0.02,0.05,0.04,0.01,0.01,0.07,0.1,0.02,0.04
Profit before tax,-0.38,-0.01,-0.91,1.53,1.86,3.4,24.31,5.25,6.42,4.79,-0.57,0.95,0.4
Tax %,-415.79,800.0,6.59,14.38,23.12,2.65,0.0,3.62,6.39,8.56,-3.51,61.05,92.5
Net Profit,-1.95,0.07,-0.85,1.31,1.43,3.3,24.3,5.06,6.01,4.38,-0.6,0.37,0.02
EPS in Rs,-1.15,0.04,-0.5,0.77,0.84,1.95,14.35,2.99,3.55,2.59,-0.35,0.22,0.01
