,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,34.79,25.89,26.62,26.04,41.04,54.11,76.67,83.46,85.33,60.7,55.18,57.58,41.82
Expenses,28.79,22.29,23.83,22.56,36.27,47.66,69.59,77.4,77.38,55.5,50.26,53.63,40.19
Operating Profit,6.0,3.6,2.79,3.48,4.77,6.45,7.08,6.06,7.95,5.2,4.92,3.95,1.63
OPM %,17.25,13.9,10.48,13.36,11.62,11.92,9.23,7.26,9.32,8.57,8.92,6.86,3.9
Other Income,1.39,1.84,1.37,1.74,2.28,2.2,3.82,4.53,4.12,2.59,1.59,2.46,2.86
Interest,0.17,0.22,0.19,0.17,0.15,0.22,0.21,0.19,0.21,0.32,1.4,1.04,0.57
Depreciation,0.71,0.7,0.66,0.57,0.61,0.59,0.63,0.61,0.64,0.71,0.82,0.73,0.76
Profit before tax,6.51,4.52,3.31,4.48,6.29,7.84,10.06,9.79,11.22,6.76,4.29,4.64,3.16
Tax %,26.42,23.89,19.03,29.24,18.12,26.53,30.22,27.99,24.24,27.66,20.98,28.02,26.9
Net Profit,4.79,3.43,2.68,3.16,5.15,5.76,7.02,7.05,8.49,4.9,3.39,3.34,2.31
EPS in Rs,1.65,1.18,0.92,1.09,1.78,1.99,2.42,2.43,2.93,1.69,1.17,1.15,0.8
