,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,29,29,29,29,29,29,29,29,29,29,29,29,29
Reserves,45,22,25,26,35,36,41,69,100,113,134,158,164
Borrowings,65,4,0,5,18,15,2,2,4,4,5,11,0
Other Liabilities,25,15,9,17,17,44,27,22,10,5,42,11,8
Total Liabilities,164,70,63,77,99,123,100,122,142,152,210,209,201
Fixed Assets,119,56,52,49,47,52,55,52,49,46,47,49,50
CWIP,0,0,0,0,0,2,1,1,0,0,3,11,10
Investments,0,0,0,0,0,0,0,0,0,0,10,46,65
Other Assets,45,14,11,29,52,69,45,70,93,105,151,104,75
Total Assets,164,70,63,77,99,123,100,122,142,152,210,209,201
