,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03
Reserves,-0.01,150.45,140.87,135.0,129.3,125.04,117.68,117.94,98.86,90.53,87.83,93.31,93.71
Borrowings,1.89,28.38,42.78,47.0,50.16,56.8,70.76,82.88,88.03,85.79,17.04,10.6,11.56
Other Liabilities,5.02,10.06,8.15,5.97,6.6,10.92,16.64,22.66,20.34,17.83,22.84,9.65,6.83
Total Liabilities,6.95,196.92,199.83,196.0,194.09,200.79,213.11,231.51,215.26,202.18,135.74,121.59,120.13
Fixed Assets,0.0,95.03,85.07,99.94,101.36,99.93,100.11,118.95,120.37,114.87,59.33,63.1,61.85
CWIP,0.0,26.41,34.27,6.58,7.17,12.82,19.68,4.95,0.24,0.24,0.0,0.0,0.0
Investments,0.0,64.85,60.47,53.7,53.66,50.75,56.1,57.96,4.53,5.14,0.97,4.07,21.6
Other Assets,6.95,10.63,20.02,35.78,31.9,37.29,37.22,49.65,90.12,81.93,75.44,54.42,36.68
Total Assets,6.95,196.92,199.83,196.0,194.09,200.79,213.11,231.51,215.26,202.18,135.74,121.59,120.13
