,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,23.09,19.93,24.9,24.9,24.9,24.9,23.52,23.52
FIIs,0.0,2.57,2.41,2.41,2.89,0.89,0.1,0.1
Public,76.91,77.51,72.69,72.69,72.21,74.21,76.39,76.38
No. of Shareholders,1912.0,1889.0,1967.0,1899.0,2131.0,2478.0,3408.0,3941.0
