,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.93,56.9,56.89,56.89,56.89,56.89,56.82,56.82
FIIs,0.82,0.35,0.34,0.35,0.36,0.37,0.47,0.4
DIIs,21.25,20.47,19.79,14.76,14.22,13.91,13.89,13.88
Public,20.99,22.28,22.99,28.01,28.54,28.84,28.81,28.9
No. of Shareholders,135394.0,130625.0,130291.0,135301.0,160245.0,198355.0,187064.0,182171.0
