,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,46.39,46.38,46.37,46.37,46.4,46.57,46.58,46.58
FIIs,0.09,0.22,0.24,0.31,0.0,0.36,0.5,0.39
DIIs,14.13,17.01,18.6,18.16,15.64,3.65,1.54,2.02
Public,39.39,36.39,34.79,35.16,37.96,49.42,51.38,51.02
No. of Shareholders,9362.0,9168.0,9554.0,10245.0,12057.0,18576.0,14364.0,14236.0
