,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,58,51,58,59,65,58,71,69,61,87,78,67
Inventory Days,69,65,67,70,71,76,76,82,104,99,100,85
Days Payable,88,83,89,88,101,115,122,103,116,163,125,94
Cash Conversion Cycle,39,34,35,40,35,18,25,47,49,23,53,57
Working Capital Days,26,26,21,25,30,27,37,42,49,47,60,57
ROCE %,19,12,13,12,11,17,18,16,3,-1,4,11
