,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,6.0,7,24,24
Reserves,,,8,66,64
Borrowings,,,36,24,14
Other Liabilities,,,30,17,17
Total Liabilities,,,81,131,120
Fixed Assets,,,17,19,19
CWIP,,,0,0,0
Investments,,,3,15,7
Other Assets,,,61,96,94
Total Assets,,,81,131,120
