,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.69,45.69,45.69,45.69,45.69,45.69,45.71,45.71
DIIs,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04
Public,54.27,54.27,54.27,54.26,54.27,54.27,54.25,54.24
No. of Shareholders,14955.0,14878.0,14508.0,14370.0,14178.0,15704.0,15629.0,16371.0
