,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.66,-0.79,0.2,-1.65,-3.51,-5.82,-4.74,-3.25,-2.07,3.44,-0.31,-1.88
Cash from Investing Activity,0.74,0.07,-0.31,-1.23,-5.61,-11.76,-3.28,-9.12,-1.97,-2.32,-1.16,115.52
Cash from Financing Activity,0.12,0.42,0.6000000000000001,3.35,48.08,0.87,1.53,0.0,0.0,-0.01,-0.01,-113.05
Net Cash Flow,0.2,-0.3,0.49,0.46,38.97,-16.71,-6.5,-12.38,-4.03,1.11,-1.48,0.59
