,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18
Expenses,0.16,0.17,0.26,0.13,0.22,0.15,0.26,0.17,0.25,0.25,0.24,0.21,0.21
Operating Profit,0.03,0.02,-0.07,0.06,-0.03,0.04,-0.07,0.02,-0.06,-0.07,-0.06,-0.03,-0.03
OPM %,15.79,10.53,-36.84,31.58,-15.79,21.05,-36.84,10.53,-31.58,-38.89,-33.33,-16.67,-16.67
Other Income,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.03,0.02,-0.07,0.06,-0.02,0.04,-0.07,0.02,-0.06,-0.07,0.04,-0.02,-0.03
Tax %,33.33,50.0,28.57,33.33,0.0,0.0,14.29,50.0,16.67,0.0,0.0,0.0,0.0
Net Profit,0.03,0.02,-0.05,0.04,-0.02,0.04,-0.06,0.02,-0.05,-0.07,0.04,-0.02,-0.03
EPS in Rs,0.09,0.06,-0.16,0.12,-0.06,0.12,-0.19,0.06,-0.16,-0.22,0.12,-0.06,-0.09
