,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,72,72,72,72,72,72,72,72,72,72,72,72,72
Reserves,2117,2426,2751,2935,3376,3572,3907,4232,4625,5484,6624,7433,7142
Borrowings,1935,2249,2416,2210,2139,2102,2079,2105,3626,4041,4787,5704,6424
Other Liabilities,1165,1216,1356,1250,1217,1402,1629,1550,1693,2222,2959,3229,3038
Total Liabilities,5289,5964,6595,6468,6804,7148,7688,7960,10016,11820,14441,16438,16677
Fixed Assets,2677,3339,3378,3240,3255,3394,3766,3759,3808,5032,6417,7786,7382
CWIP,291,38,74,32,229,498,196,261,2007,1518,671,466,916
Investments,96,102,126,138,111,76,85,42,199,205,212,191,187
Other Assets,2224,2485,3017,3058,3210,3180,3641,3898,4003,5065,7141,7994,8192
Total Assets,5289,5964,6595,6468,6804,7148,7688,7960,10016,11820,14441,16438,16677
