,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17,33,34,95,95,95,95,95,95,95,95,95,95
Reserves,12,60,65,119,127,138,149,150,137,147,150,158,213
Borrowings,56,57,50,0,0,0,0,0,8,14,14,1,1
Other Liabilities,0,4,5,2,2,2,3,15,28,28,44,41,60
Total Liabilities,86,154,155,216,224,235,248,260,269,284,304,295,370
Fixed Assets,0,1,1,0,0,1,1,1,1,1,1,1,1
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,11,19,41,42,39,37,34,36,46,47,49,35,19
Other Assets,75,134,114,174,184,197,212,223,221,236,254,259,350
Total Assets,86,154,155,216,224,235,248,260,269,284,304,295,370
