,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,167.36,112.44,116.71,138.03,108.56,162.58,201.75,194.37,156.38,155.88,235.75,218.23,166.33
Expenses,153.72,102.66,104.18,122.51,100.77,151.64,182.86,189.91,151.83,152.05,224.54,204.79,156.55
Operating Profit,13.64,9.78,12.53,15.52,7.79,10.94,18.89,4.46,4.55,3.83,11.21,13.44,9.78
OPM %,8.15,8.7,10.74,11.24,7.18,6.73,9.36,2.29,2.91,2.46,4.76,6.16,5.88
Other Income,2.51,1.78,1.37,2.78,3.05,1.15,1.24,0.07,2.24,3.46,1.5,2.73,4.53
Interest,0.6,0.43,0.33,0.32,0.25,0.37,0.62,0.41,0.85,0.88,1.79,0.72,0.68
Depreciation,2.43,2.53,2.74,2.76,2.73,2.73,2.65,2.64,2.68,2.54,2.42,1.97,1.83
Profit before tax,13.12,8.6,10.83,15.22,7.86,8.99,16.86,1.48,3.26,3.87,8.5,13.48,11.8
Tax %,20.81,19.53,28.53,26.74,25.83,11.57,38.37,54.73,24.54,26.61,26.71,24.7,24.49
Net Profit,10.38,6.92,7.75,11.15,5.83,7.95,10.39,0.66,2.46,2.84,6.22,10.15,8.92
EPS in Rs,1.58,1.06,1.18,1.7,0.89,1.21,1.59,0.1,0.38,0.43,0.95,1.55,1.36
