,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,69.0,44,30,14,18,8
Inventory Days,117.0,55,116,84,84,74
Days Payable,75.0,80,110,10,10,9
Cash Conversion Cycle,111.0,19,37,88,92,73
Working Capital Days,113.0,25,45,45,75,57
ROCE %,,8,5,13,17,6
