,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64
FIIs,3.89,3.61,3.41,2.79,2.52,2.25,1.05,1.3
DIIs,9.13,9.88,10.79,12.87,13.5,13.89,15.44,15.45
Government,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0
Public,16.32,15.84,15.14,13.68,13.34,13.22,12.87,12.61
No. of Shareholders,28146.0,27962.0,32227.0,36169.0,39337.0,40819.0,39968.0,37069.0
