,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1009.0,1018.0,760.0,787.0,1058.0,1093.0,973.0,776.0,1045.0,1137.0,883.0,853.0,1138.0
Expenses,671.0,676.0,631.0,712.0,757.0,797.0,808.0,709.0,831.0,847.0,734.0,638.0,853.0
Operating Profit,338.0,342.0,129.0,75.0,301.0,296.0,165.0,67.0,214.0,290.0,149.0,215.0,285.0
OPM %,34.0,34.0,17.0,10.0,28.0,27.0,17.0,9.0,20.0,26.0,17.0,25.0,25.0
Other Income,10.0,9.0,15.0,6.0,6.0,7.0,6.0,6.0,7.0,9.0,14.0,10.0,16.0
Interest,0.0,2.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,4.0,3.0,2.0
Depreciation,12.0,12.0,11.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,14.0
Profit before tax,336.0,338.0,129.0,67.0,294.0,288.0,151.0,58.0,206.0,282.0,146.0,207.0,284.0
Tax %,24.0,26.0,24.0,27.0,26.0,26.0,32.0,26.0,25.0,26.0,-13.0,27.0,26.0
Net Profit,254.0,251.0,98.0,49.0,218.0,212.0,103.0,43.0,154.0,207.0,165.0,151.0,211.0
EPS in Rs,78.21,77.21,30.29,15.09,67.25,65.33,31.68,13.11,47.57,63.91,50.84,46.59,64.91
