,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,0.01,5.63,0.8
Reserves,0.12,0.29,0.63,1.23,2.81,43.42
Borrowings,0.03,0.76,0.84,2.63,4.33,2.95
Other Liabilities,5.51,9.96,17.5,33.53,36.29,25.27
Total Liabilities,5.67,11.02,18.98,37.4,49.06,79.68
Fixed Assets,0.02,0.37,0.3,0.51,1.62,1.56
CWIP,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,23.46
Other Assets,5.65,10.65,18.68,36.89,47.44,54.66
Total Assets,5.67,11.02,18.98,37.4,49.06,79.68
