,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,7.89,11.14,16.8,53.18,65.16
Expenses,7.72,10.83,16.11,52.31,61.17
Operating Profit,0.17,0.31,0.69,0.87,3.99
OPM %,2.15,2.78,4.11,1.64,6.12
Other Income,0.0,0.0,0.0,0.06,0.41
Interest,0.0,0.03,0.08,0.02,0.43
Depreciation,0.0,0.06,0.13,0.09,0.24
Profit before tax,0.17,0.22,0.48,0.82,3.73
Tax %,29.41,27.27,27.08,21.95,27.88
Net Profit,0.12,0.16,0.34,0.63,2.69
EPS in Rs,120.0,160.0,340.0,630.0,4.78
