,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,20,20,20,20,23,23,23,23,23
Reserves,680,709,690,667,736,851,924,1057,1357,1582,1722,1938,1390
Borrowings,209,166,348,408,899,647,723,1582,1079,541,82,101,203
Other Liabilities,1043,1263,1627,1727,1305,1569,1805,2500,2100,2105,2175,2652,2223
Total Liabilities,1952,2157,2685,2822,2960,3087,3473,5160,4559,4250,4002,4715,3838
Fixed Assets,184,226,249,278,276,310,316,322,404,461,685,753,814
CWIP,3,6,3,3,21,8,6,9,11,18,43,42,72
Investments,44,30,67,59,80,80,14,51,53,38,49,91,49
Other Assets,1721,1895,2366,2482,2583,2688,3136,4778,4091,3734,3225,3829,2903
Total Assets,1952,2157,2685,2822,2960,3087,3473,5160,4559,4250,4002,4715,3838
