,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,17.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.44,17.0,0.00
Expenses,0.34,15.19,0.70,0.42,0.65,0.45,0.63,0.47,0.53,0.63,21.28,14.57,0.66
Operating Profit,-0.34,2.67,-0.70,-0.42,-0.65,-0.45,-0.63,-0.47,-0.53,-0.63,3.16,2.43,-0.66
OPM %,,14.95,,,,,,,,,12.93,14.29,
Other Income,0.35,0.68,0.40,0.14,0.30,0.14,0.16,0.17,0.72,0.39,0.34,0.46,0.60
Interest,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00
Depreciation,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Profit before tax,-0.02,3.32,-0.33,-0.31,-0.38,-0.34,-0.50,-0.33,0.16,-0.27,3.47,2.86,-0.09
Tax %,0.00,17.17,75.76,0.00,0.00,0.00,-2.00,0.00,0.00,0.00,19.88,25.52,144.44
Net Profit,-0.02,2.74,-0.07,-0.31,-0.38,-0.34,-0.50,-0.33,0.16,-0.27,2.78,2.13,0.03
EPS in Rs,-2.03,277.89,-7.10,-31.44,-38.54,-34.48,-50.71,-33.47,16.23,-27.38,281.95,216.02,3.04
