,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Reserves,-2.55,-2.51,-2.54,-2.37,-2.36,-2.36,-2.79,-2.87,-2.69,-2.43,-2.79,-2.76,-2.8200000000000003
Borrowings,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.12,0.17,0.06,0.15,0.2,0.21
Total Liabilities,2.46,3.08,2.48,2.64,2.65,2.65,2.22,2.25,2.48,2.63,2.36,2.44,2.39
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.62,0.62,0.31,1.03,1.03,1.03,0.6900000000000001,0.26,0.16,0.07,0.0,0.0,0.0
Other Assets,1.84,2.46,2.17,1.61,1.62,1.62,1.53,1.99,2.32,2.56,2.36,2.44,2.39
Total Assets,2.46,3.08,2.48,2.64,2.65,2.65,2.22,2.25,2.48,2.63,2.36,2.44,2.39
