,2011-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,101,202.0,646,1012,863,270,562,327,271,928,356,312
Inventory Days,16,38.0,74,40,32,7,13,6,4,31,15,18
Days Payable,56,114.0,546,873,655,2,7,59,59,215,228,200
Cash Conversion Cycle,61,126.0,174,179,240,275,568,273,215,744,143,130
Working Capital Days,78,101.0,196,229,252,292,628,309,244,882,241,214
ROCE %,3,,1,0,1,1,1,1,2,0,6,16
