,2011-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,7,8,15,15,15,15,48,48,48,48,833
Reserves,11,11,11,13,19,19,19,19,20,20,23,35,1464
Borrowings,2,4,7,8,2,4,1,1,0,0,8,67,68
Other Liabilities,9,14,36,56,62,3,10,30,13,17,123,84,124
Total Liabilities,29,36,61,85,97,40,44,65,81,86,202,234,2489
Fixed Assets,6,5,5,5,4,3,2,3,2,2,1,3,4
CWIP,0,1,0,1,1,1,1,1,1,1,1,1,1
Investments,0,0,0,0,0,0,0,0,0,0,0,0,2211
Other Assets,23,29,56,79,92,36,41,61,78,82,199,230,274
Total Assets,29,36,61,85,97,40,44,65,81,86,202,234,2489
