,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.57,6.37,7.93,6.47,7.77,34.85,66.23,37.98,43.62,41.95,40.82,19.12,45.77
Expenses,2.43,6.03,7.6,6.27,7.64,34.13,62.56,37.51,36.92,36.3,38.52,16.41,42.69
Operating Profit,0.14,0.34,0.33,0.2,0.13,0.72,3.67,0.47,6.7,5.65,2.3,2.71,3.08
OPM %,5.45,5.34,4.16,3.09,1.67,2.07,5.54,1.24,15.36,13.47,5.63,14.17,6.73
Other Income,0.0,0.0,0.09,0.0,0.0,0.0,0.34,0.0,0.0,0.02,3.62,0.0,0.0
Interest,0.0,0.0,0.01,0.0,0.0,0.18,0.39,0.31,0.31,0.34,0.34,0.36,0.36
Depreciation,0.1,0.1,0.19,0.13,0.12,0.11,0.12,0.09,0.09,0.11,0.16,0.11,0.13
Profit before tax,0.04,0.24,0.22,0.07,0.01,0.43,3.5,0.07,6.3,5.22,5.42,2.24,2.59
Tax %,25.0,29.17,18.18,28.57,100.0,25.58,28.29,42.86,27.46,25.86,32.1,28.12,28.19
Net Profit,0.03,0.17,0.18,0.05,0.01,0.32,2.52,0.04,4.56,3.87,3.68,1.59,1.87
EPS in Rs,0.0,0.02,0.02,0.01,0.0,0.03,0.26,0.0,0.47,0.4,0.38,0.16,0.01
